customer_id,mean_purchase_cycle,median_purchase_cycle
76924,158.0,132.0
76925,25.0,24.0
76929,5.0,5.0
76930,514.0,514.0
76931,102.0,102.0
76934,702.0,702.0
76936,182.0,182.0
76944,32.0,38.0
76945,367.0,367.0
76946,175.0,175.0
76951,53.0,53.0
76952,24.0,24.0
76954,56.0,44.0
76955,105.0,105.0
76956,746.0,746.0
76957,17.0,17.0
76959,14.0,14.0
76961,0.0,0.0
76966,14.0,14.0
76967,18.0,18.0
76971,22.0,22.0
76973,355.0,355.0
76974,37.0,36.0
76977,184.0,184.0
76982,59.0,59.0
76983,29.0,27.0
76985,1060.0,1060.0
77001,862.0,862.0
77003,494.0,494.0
77004,525.0,525.0
77007,12.0,12.0
77011,46.0,42.0
77019,115.0,92.0
77020,175.0,175.0
77024,83.0,74.0
77025,243.0,243.0
77026,120.0,120.0
77028,6.0,6.0
77030,192.0,192.0
77032,14.0,13.0
77041,41.0,41.0
77048,72.0,72.0
77053,522.0,522.0
77055,52.0,52.0
77057,62.0,50.0
77058,9.0,9.0
77059,27.0,27.0
77060,71.0,71.0
77062,57.0,57.0
77064,580.0,435.0
77065,32.0,30.0
77066,501.0,501.0
77068,9.0,9.0
77070,147.0,147.0
77071,134.0,112.0
77072,42.0,42.0
77076,316.0,316.0
77077,309.0,247.0
77078,23.0,23.0
77080,29.0,29.0
77083,74.0,74.0
77085,108.0,108.0
77086,130.0,130.0
77087,23.0,23.0
77088,8.0,8.0
77091,49.0,41.0
77093,10.0,10.0
77098,131.0,131.0
77102,472.0,472.0
77113,63.0,59.0
77115,13.0,13.0
77117,121.0,101.0
77122,89.0,89.0
77123,85.0,64.0
77124,183.0,110.0
77125,19.0,19.0
77127,322.0,322.0
77128,19.0,19.0
77130,835.0,835.0
77133,205.0,205.0
77134,24.0,24.0
77136,44.0,44.5
77147,312.0,312.0
77148,133.0,133.0
77150,232.0,232.0
77154,47.0,47.0
77155,42.0,36.0
77158,5.0,5.0
77166,42.0,42.0
77174,700.0,700.0
77175,140.0,139.5
77176,39.0,39.0
77177,788.0,788.0
77178,112.0,112.0
77179,272.0,272.0
77180,420.0,419.5
77182,40.0,40.0
77184,34.0,34.0
77185,94.0,94.0
77190,182.0,182.0
77192,67.0,62.0
77193,36.0,36.0
77195,212.0,212.0
77197,3.0,3.0
77198,70.0,62.0
77200,8.0,8.0
77208,139.0,139.0
77209,340.0,340.0
77211,224.0,224.0
77212,69.0,66.0
77214,488.0,488.0
77217,8.0,8.0
77218,61.0,51.0
77220,114.0,114.0
77221,16.0,14.0
77228,19.0,19.0
77229,52.0,52.0
77232,133.0,133.0
77235,8.0,8.0
77236,229.0,286.0
77238,286.0,238.0
77239,100.0,100.0
77243,94.0,89.0
77245,528.0,528.0
77251,25.0,25.0
77261,40.0,40.0
77263,60.0,60.0
77268,25.0,25.0
77269,181.0,181.0
77272,13.0,13.0
77273,60.0,60.0
77275,371.0,371.0
77276,14.0,14.0
77283,119.0,119.0
77286,386.0,386.0
77289,244.0,244.0
77291,14.0,14.0
77292,122.0,122.0
77293,290.0,290.0
77296,865.0,865.0
77298,16.0,14.0
77300,542.0,542.0
77301,49.0,46.0
77304,23.0,23.0
77309,43.0,42.0
77310,125.0,125.0
77311,19.0,19.0
77312,14.0,14.0
77314,599.0,599.0
77315,125.0,125.0
77316,26.0,26.0
77320,40.0,40.0
77321,43.0,40.0
77323,35.0,33.0
77324,20.0,18.0
77330,39.0,36.0
77333,15.0,15.0
77334,436.0,436.0
77336,65.0,65.0
77341,22.0,21.0
77345,76.0,76.0
77349,112.0,112.0
77351,497.0,497.0
77353,133.0,133.0
77354,268.0,268.0
77369,675.0,675.0
77370,83.0,83.0
77372,13.0,13.0
77386,529.0,529.0
77387,32.0,32.5
77389,203.0,169.0
77395,15.0,15.0
77396,102.0,102.0
77401,78.0,78.0
77403,224.0,224.0
77410,239.0,239.0
77411,24.0,24.0
77413,36.0,36.0
77419,263.0,263.0
77424,292.0,292.0
77426,85.0,85.0
77428,490.0,490.0
77429,225.0,225.0
77431,85.0,85.0
77432,19.0,19.0
77435,606.0,606.0
77440,35.0,35.0
77443,5.0,5.0
77451,2.0,2.0
77452,46.0,45.0
77457,154.0,154.0
77458,52.0,52.0
77462,39.0,39.0
77463,180.0,180.0
77467,28.0,28.0
77469,187.0,170.0
77471,56.0,48.0
77474,167.0,167.0
77475,158.0,157.5
77478,16.0,16.0
77479,390.0,390.0
77480,8.0,8.0
77482,3.0,3.0
77486,80.0,80.0
77494,65.0,65.0
77496,542.0,542.0
77497,271.0,271.0
77498,43.0,39.0
77504,43.0,40.0
77505,76.0,76.0
77506,12.0,12.0
77507,28.0,28.0
77510,504.0,504.0
77511,380.0,380.0
77512,26.0,26.0
77514,96.0,96.0
77516,91.0,91.0
77517,167.0,167.0
77520,9.0,8.0
77524,77.0,77.0
77525,50.0,50.0
77527,116.0,92.5
77536,112.0,112.0
77537,21.0,21.0
77540,92.0,92.0
77541,22.0,21.0
77542,15.0,15.0
77543,151.0,151.0
77545,696.0,695.5
77546,1054.0,1054.0
77547,61.0,61.0
77552,133.0,133.0
77553,8.0,8.0
77556,276.0,276.0
77558,18.0,18.0
77559,22.0,21.0
77560,25.0,24.0
77561,31.0,31.0
77564,63.0,63.0
77565,46.0,46.0
77571,88.0,88.0
77573,26.0,25.0
77577,241.0,241.0
77578,708.0,708.0
77583,37.0,33.0
77587,84.0,84.0
77590,137.0,137.0
77592,100.0,100.0
77594,64.0,60.0
77600,19.0,19.0
77603,72.0,72.0
77604,64.0,61.5
77606,227.0,227.0
77607,228.0,228.0
77609,279.0,279.0
77613,7.0,7.0
77617,38.0,38.0
77619,73.0,62.0
77621,62.0,62.0
77622,29.0,27.0
77628,113.0,113.0
77629,142.0,118.0
77630,147.0,147.0
77631,42.0,35.0
77633,37.0,35.0
77634,250.0,250.0
77651,647.0,647.0
77655,62.0,62.0
77656,15.0,15.0
77657,14.0,14.0
77658,6.0,6.0
77659,153.0,153.0
77660,34.0,34.0
77663,11.0,11.0
77664,38.0,38.0
77665,21.0,18.0
77666,17.0,17.0
77669,179.0,179.0
77673,22.0,22.0
77676,1071.0,1071.0
77680,47.0,47.0
77681,852.0,852.0
77683,28.0,21.0
77685,10.0,10.0
77689,39.0,39.0
77691,146.0,124.0
77692,9.0,9.0
77693,27.0,26.0
77695,139.0,139.0
77699,6.0,6.0
77703,25.0,24.0
77704,304.0,304.0
77708,539.0,539.0
77709,164.0,137.0
77710,193.0,193.0
77712,198.0,170.0
77718,90.0,90.0
77719,229.0,229.0
77721,3.0,3.0
77726,12.0,12.0
77730,8.0,8.0
77734,24.0,22.0
77735,50.0,50.0
77738,55.0,55.0
77739,326.0,326.0
77740,106.0,106.0
77741,37.0,33.0
77747,140.0,140.0
77752,8.0,8.0
77754,18.0,18.0
77757,108.0,108.0
77758,596.0,596.0
77760,251.0,251.0
77763,46.0,42.0
77765,111.0,111.0
77768,62.0,62.0
77770,21.0,21.0
77771,469.0,469.0
77775,188.0,188.0
77778,41.0,41.0
77779,35.0,33.0
77780,27.0,27.0
77783,66.0,66.0
77784,102.0,102.0
77785,21.0,20.0
77786,29.0,29.0
77789,53.0,53.0
77793,10.0,10.0
77797,43.0,43.0
77801,92.0,92.0
77804,896.0,896.0
77808,294.0,294.0
77811,200.0,200.0
77812,102.0,102.0
77815,700.0,700.0
77820,15.0,15.0
77827,321.0,321.0
77830,35.0,35.0
77831,132.0,123.0
77836,62.0,62.0
77837,37.0,37.0
77840,29.0,27.0
77843,42.0,31.0
77844,9.0,8.0
77848,19.0,19.0
77849,201.0,201.0
77850,24.0,24.0
77851,298.0,298.0
77852,9.0,9.0
77857,122.0,122.0
77858,40.0,38.0
77861,66.0,66.0
77862,48.0,45.0
77864,9.0,9.0
77865,69.0,69.0
77866,21.0,21.0
77867,17.0,17.0
77870,202.0,202.0
77871,46.0,44.0
77874,39.0,37.0
77876,136.0,136.0
77882,16.0,15.0
77885,24.0,22.0
77886,330.0,330.0
77887,29.0,29.0
77889,74.0,74.0
77890,36.0,35.0
77891,9.0,9.0
77892,21.0,19.0
77895,6.0,4.0
77896,30.0,28.0
77897,1096.0,1096.0
77899,37.0,34.0
77903,734.0,734.0
77905,65.0,65.0
77908,41.0,39.0
77909,180.0,180.0
77912,136.0,136.0
77914,281.0,281.0
77917,187.0,187.0
77918,47.0,40.0
77920,48.0,48.0
77922,42.0,37.0
77924,560.0,560.0
77925,77.0,77.0
77930,381.0,381.0
77931,130.0,130.0
77932,269.0,202.0
77936,41.0,41.0
77937,27.0,27.0
77938,424.0,424.5
77943,33.0,33.0
77945,47.0,47.0
77948,173.0,148.0
77949,62.0,62.0
77951,58.0,53.0
77959,192.0,192.0
77967,475.0,475.0
77971,30.0,30.0
77975,103.0,57.0
77976,204.0,204.0
77977,46.0,46.0
77983,44.0,44.0
77990,228.0,228.0
77992,562.0,562.0
77993,4.0,4.0
77994,13.0,9.0
77996,123.0,123.0
77999,297.0,297.0
78000,246.0,215.0
78003,15.0,15.0
78004,256.0,205.0
78005,8.0,8.0
78006,5.0,5.0
78008,10.0,10.0
78009,539.0,539.0
78010,204.0,204.0
78011,157.0,157.0
78012,823.0,823.0
78013,41.0,35.0
78014,191.0,191.0
78016,207.0,207.0
78019,56.0,56.0
78020,23.0,23.0
78021,924.0,924.0
78023,10.0,10.0
78028,51.0,51.0
78029,168.0,168.0
78033,283.0,212.0
78038,47.0,47.0
78042,52.0,48.0
78044,308.0,264.0
78046,29.0,29.0
78050,228.0,228.0
78056,3.0,3.0
78057,215.0,215.0
78058,5.0,5.0
78059,186.0,186.0
78063,159.0,159.0
78064,8.0,8.0
78067,606.0,606.0
78069,4.0,4.0
78071,178.0,178.0
78072,21.0,21.0
78075,289.0,217.0
78078,134.0,134.0
78079,10.0,10.0
78080,24.0,24.0
78082,11.0,11.0
78085,6.0,6.0
78088,554.0,554.0
78089,472.0,472.0
78090,246.0,246.0
78092,170.0,170.0
78093,2.0,2.0
78095,426.0,426.0
78099,19.0,19.0
78100,17.0,16.0
78101,371.0,371.0
78110,567.0,567.0
78118,102.0,82.0
78120,276.0,276.0
78121,270.0,270.0
78126,86.0,86.0
78127,13.0,13.0
78128,159.0,159.0
78131,325.0,195.0
78135,61.0,61.0
78137,16.0,16.0
78138,42.0,42.0
78140,19.0,19.0
78145,8.0,8.0
78147,14.0,12.0
78149,139.0,139.0
78151,21.0,21.0
78154,229.0,196.0
78155,70.0,70.0
78157,425.0,425.0
78158,26.0,23.0
78163,180.0,180.0
78165,53.0,53.0
78168,7.0,7.0
78170,627.0,627.0
78171,24.0,24.0
78174,60.0,60.0
78175,788.0,788.0
78178,288.0,288.0
78182,33.0,33.0
78187,23.0,22.5
78189,50.0,43.0
78190,117.0,117.0
78195,72.0,61.0
78196,10.0,10.0
78197,157.0,157.0
78198,508.0,508.0
78202,25.0,25.0
78203,161.0,161.0
78205,294.0,294.0
78210,88.0,76.0
78217,90.0,90.0
78218,58.0,41.0
78220,592.0,592.0
78226,396.0,396.0
78227,13.0,13.0
78237,47.0,46.0
78238,31.0,27.5
78240,374.0,374.0
78246,89.0,89.0
78248,545.0,545.0
78254,31.0,31.0
78255,40.0,40.0
78256,351.0,351.0
78258,18.0,18.0
78259,0.0,0.0
78260,72.0,58.0
78263,54.0,54.0
78269,200.0,160.0
78270,58.0,58.0
78271,691.0,691.0
78272,104.0,104.0
78273,56.0,56.0
78274,266.0,266.0
78279,60.0,60.0
78280,13.0,11.0
78281,313.0,313.0
78282,87.0,87.0
78285,250.0,250.0
78286,30.0,30.0
78289,75.0,75.0
78290,47.0,39.0
78291,182.0,182.0
78292,21.0,21.0
78293,326.0,326.0
78294,623.0,623.0
78295,108.0,108.0
78299,116.0,116.0
78300,518.0,518.0
78301,221.0,177.0
78303,102.0,102.0
78306,65.0,60.0
78307,70.0,70.0
78313,298.0,238.0
78317,63.0,56.0
78319,206.0,206.0
78320,8.0,8.0
78324,54.0,50.0
78327,264.0,264.0
78331,47.0,44.0
78332,524.0,524.0
78335,313.0,313.0
78336,126.0,126.0
78338,434.0,434.0
78342,232.0,232.0
78343,109.0,109.0
78348,49.0,49.0
78356,637.0,637.0
78360,281.0,281.0
78366,17.0,17.0
78367,17.0,16.0
78370,84.0,84.0
78372,142.0,142.0
78374,22.0,21.0
78376,101.0,94.0
78380,12.0,12.0
78384,30.0,25.0
78386,288.0,216.0
78387,98.0,98.0
78388,115.0,115.0
78389,739.0,739.0
78391,612.0,612.0
78392,109.0,109.0
78394,1.0,1.0
78395,367.0,367.0
78400,127.0,89.0
78405,310.0,186.0
78406,207.0,161.0
78408,1.0,1.0
78409,105.0,105.0
78411,137.0,137.0
78412,10.0,10.0
78413,2.0,2.0
78414,130.0,116.0
78415,134.0,133.5
78420,1026.0,1026.0
78421,303.0,303.0
78425,360.0,360.0
78426,18.0,18.0
78428,35.0,35.0
78430,120.0,99.0
78434,12.0,12.0
78436,112.0,112.0
78438,82.0,73.0
78439,147.0,147.0
78441,312.0,312.0
78443,184.0,184.0
78444,61.0,53.0
78445,18.0,18.0
78446,39.0,39.0
78448,14.0,14.0
78450,34.0,34.0
78453,53.0,50.0
78460,140.0,140.0
78461,17.0,17.0
78464,98.0,80.0
78466,104.0,104.0
78468,123.0,112.0
78472,84.0,84.0
78473,40.0,40.0
78476,56.0,56.0
78480,34.0,34.0
78482,154.0,154.0
78483,20.0,19.0
78490,57.0,57.0
78491,1.0,1.0
78496,80.0,80.0
78499,182.0,182.0
78500,37.0,37.0
78506,145.0,133.0
78507,79.0,79.0
78510,164.0,164.0
78511,117.0,117.0
78512,38.0,38.0
78515,2.0,2.0
78516,83.0,83.0
78520,35.0,35.0
78523,324.0,324.0
78527,19.0,19.0
78528,21.0,21.0
78533,1.0,1.0
78534,83.0,83.0
78537,104.0,104.0
78539,10.0,9.0
78540,27.0,27.0
78541,88.0,88.0
78548,213.0,213.0
78551,782.0,782.0
78554,1053.0,1053.0
78561,13.0,13.0
78562,426.0,320.0
78565,445.0,445.0
78566,40.0,40.0
78567,152.0,152.0
78571,17.0,17.0
78574,920.0,920.0
78575,124.0,124.0
78577,40.0,40.0
78579,20.0,20.0
78581,38.0,31.0
78585,19.0,16.0
78587,27.0,27.0
78590,13.0,12.0
78595,47.0,47.0
78596,35.0,26.0
78598,15.0,15.0
78600,418.0,418.0
78601,24.0,24.0
78608,4.0,4.0
78609,19.0,13.0
78610,233.0,233.0
78613,55.0,52.0
78616,362.0,362.0
78625,88.0,88.0
78628,38.0,38.0
78632,146.0,104.0
78635,41.0,41.0
78636,243.0,243.0
78637,9.0,9.0
78638,138.0,138.0
78639,478.0,478.0
78641,57.0,57.0
78642,7.0,7.0
78643,148.0,148.0
78644,68.0,62.0
78646,172.0,172.0
78647,286.0,286.0
78652,10.0,10.0
78653,47.0,47.0
78654,245.0,245.0
78655,18.0,18.0
78659,12.0,12.0
78662,15.0,15.0
78663,246.0,246.0
78665,37.0,36.0
78666,280.0,280.0
78668,9.0,9.0
78670,58.0,44.0
78672,33.0,33.0
78674,31.0,25.0
78675,126.0,126.0
78676,31.0,31.0
78679,252.0,252.0
78681,63.0,63.0
78685,46.0,46.0
78687,45.0,45.0
78691,206.0,206.0
78692,40.0,40.0
78696,39.0,39.0
78697,23.0,23.0
78698,118.0,118.0
78700,19.0,19.0
78702,644.0,644.0
78704,79.0,79.0
78705,1067.0,1067.0
78706,29.0,29.0
78710,11.0,11.0
78711,85.0,81.0
78712,198.0,198.0
78720,681.0,681.0
78721,238.0,238.0
78722,3.0,3.0
78723,1092.0,1092.0
78724,112.0,112.0
78726,19.0,19.0
78728,72.0,72.0
78729,121.0,110.0
78736,6.0,6.0
78737,4.0,4.0
78738,102.0,102.0
78739,89.0,89.0
78741,345.0,345.0
78743,312.0,312.0
78745,211.0,211.0
78746,30.0,28.0
78749,124.0,124.0
78750,38.0,32.0
78751,203.0,203.0
78763,5.0,5.0
78768,30.0,30.0
78772,25.0,25.0
78773,114.0,114.0
78774,22.0,22.0
78777,21.0,20.0
78778,13.0,13.0
78779,319.0,319.0
78783,462.0,462.0
78784,413.0,413.0
78786,280.0,280.0
78787,16.0,16.0
78788,35.0,35.0
78790,30.0,30.0
78792,95.0,87.0
78793,70.0,70.0
78794,946.0,946.0
78796,19.0,19.0
78797,41.0,41.0
78803,641.0,641.0
78805,100.0,100.0
78809,80.0,80.0
78811,8.0,8.0
78816,95.0,95.0
78817,27.0,24.0
78818,130.0,130.5
78819,12.0,12.0
78820,237.0,237.0
78822,23.0,23.0
78824,8.0,8.0
78830,173.0,173.0
78832,141.0,141.0
78833,13.0,11.0
78841,47.0,47.0
78843,9.0,9.0
78844,30.0,26.0
78845,109.0,109.0
78849,68.0,62.0
78850,42.0,42.0
78852,118.0,118.0
78860,136.0,136.0
78861,294.0,294.5
78862,106.0,106.0
78865,8.0,8.0
78868,60.0,60.0
78869,9.0,9.0
78870,67.0,63.0
78871,284.0,283.5
78873,285.0,285.0
78875,24.0,23.0
78877,64.0,64.0
78878,12.0,11.0
78879,397.0,397.0
78881,4.0,4.0
78884,20.0,19.0
78885,153.0,153.0
78886,242.0,242.0
78887,5.0,5.0
78888,252.0,252.0
78891,26.0,24.0
78894,237.0,237.0
78895,265.0,147.0
78896,24.0,21.0
78900,103.0,103.0
78902,8.0,8.0
78904,36.0,36.0
78911,9.0,9.0
78912,194.0,194.0
78913,32.0,32.0
78915,0.0,0.0
78916,282.0,282.0
78917,146.0,146.0
78919,14.0,13.0
78921,15.0,15.0
78922,34.0,34.0
78925,15.0,15.0
78926,64.0,64.0
78928,453.0,453.0
78930,780.0,780.0
78933,269.0,269.0
78934,30.0,30.0
78935,19.0,19.0
78936,309.0,309.0
78937,274.0,274.0
78938,41.0,38.0
78942,170.0,170.0
78944,362.0,362.0
78946,66.0,66.0
78947,360.0,360.0
78948,113.0,113.0
78950,9.0,9.0
78953,30.0,30.0
78954,138.0,138.0
78956,54.0,54.5
78957,272.0,272.0
78961,10.0,8.0
78965,238.0,238.0
78969,406.0,406.0
78970,0.0,0.0
78974,19.0,18.0
78975,75.0,75.0
78977,66.0,66.0
78978,54.0,53.0
78983,12.0,11.0
78986,548.0,548.0
78987,107.0,80.0
78988,26.0,24.0
78990,358.0,358.0
78991,95.0,95.0
78992,14.0,13.0
78994,10.0,10.5
78995,72.0,68.0
78997,18.0,18.0
79000,170.0,170.0
79001,50.0,50.0
79003,58.0,49.0
79004,122.0,122.0
79008,490.0,490.0
79010,287.0,287.0
79011,126.0,126.0
79012,48.0,48.0
79014,90.0,79.0
79015,45.0,43.0
79017,230.0,230.0
79019,61.0,60.0
79020,36.0,36.0
79024,24.0,22.0
79026,21.0,20.0
79028,71.0,71.0
79031,27.0,27.0
79032,358.0,358.0
79033,6.0,6.0
79035,1.0,1.0
79048,36.0,28.0
79053,424.0,424.0
79054,37.0,36.0
79060,7.0,7.0
79062,26.0,26.0
79063,25.0,24.0
79065,115.0,107.0
79068,85.0,85.0
79069,73.0,73.0
79072,13.0,12.0
79076,397.0,397.0
79077,19.0,19.0
79079,15.0,15.0
79080,31.0,27.0
79082,3.0,2.0
79083,718.0,718.0
79086,294.0,294.0
79087,42.0,42.0
79091,86.0,86.0
79093,17.0,16.0
79095,156.0,156.0
79099,9.0,9.0
79101,98.0,98.0
79103,30.0,30.0
79104,16.0,16.0
79106,53.0,53.0
79110,32.0,32.0
79112,29.0,29.0
79116,63.0,63.0
79117,22.0,21.0
79118,160.0,160.0
79126,56.0,55.0
79128,68.0,68.0
79131,329.0,329.0
79133,5.0,5.0
79134,903.0,903.0
79137,176.0,176.0
79139,730.0,730.0
79140,28.0,28.0
79149,6.0,6.0
79150,16.0,16.0
79151,13.0,13.0
79155,150.0,180.0
79156,30.0,30.0
79161,70.0,70.0
79162,697.0,697.0
79166,28.0,28.0
79170,200.0,200.0
79171,107.0,107.0
79172,24.0,20.5
79175,65.0,65.0
79180,182.0,182.0
79185,21.0,21.0
79186,21.0,21.0
79187,602.0,602.5
79191,407.0,407.0
79193,136.0,136.0
79196,20.0,19.0
79198,428.0,428.0
79206,16.0,14.0
79208,127.0,127.0
79212,112.0,98.0
79217,30.0,30.0
79224,858.0,858.0
79225,124.0,124.0
79226,322.0,322.0
79228,25.0,25.0
79230,73.0,73.0
79236,104.0,104.0
79237,694.0,694.0
79240,9.0,9.0
79243,186.0,186.0
79247,23.0,23.0
79249,100.0,92.0
79251,195.0,114.5
79258,29.0,29.0
79263,73.0,73.0
79266,104.0,104.0
79268,134.0,134.0
79270,1.0,1.0
79272,528.0,528.0
79274,56.0,56.0
79275,26.0,26.0
79278,69.0,69.0
79279,97.0,97.0
79282,27.0,22.0
79283,370.0,370.0
79284,47.0,47.0
79285,232.0,232.0
79286,16.0,16.0
79287,34.0,33.5
79288,18.0,18.0
79289,676.0,676.0
79295,462.0,462.0
79296,830.0,830.0
79297,27.0,27.0
79299,157.0,157.0
79300,118.0,118.0
79301,132.0,96.0
79302,21.0,19.0
79305,1092.0,1092.0
79309,248.0,248.0
79314,220.0,220.5
79317,878.0,878.0
79321,249.0,249.0
79325,919.0,919.0
79328,223.0,223.0
79330,86.0,78.0
79331,86.0,86.0
79332,7.0,7.0
79333,369.0,369.0
79334,5.0,5.0
79338,88.0,88.0
79343,436.0,436.0
79347,301.0,301.0
79348,595.0,595.0
79353,296.0,296.0
79361,69.0,60.0
79363,17.0,15.0
79367,59.0,59.0
79370,100.0,95.0
79372,20.0,17.0
79374,22.0,22.0
79377,37.0,37.0
79384,33.0,33.0
79403,13.0,11.0
79406,55.0,45.0
79412,81.0,81.0
79414,188.0,188.0
79418,173.0,173.0
79421,24.0,23.0
79422,41.0,41.0
79423,252.0,252.0
79425,86.0,86.0
79428,142.0,142.0
79431,296.0,296.0
79434,395.0,395.0
79436,29.0,29.0
79437,1039.0,1039.0
79448,45.0,45.0
79451,46.0,46.0
79452,697.0,697.0
79455,47.0,47.0
79456,102.0,102.0
79457,163.0,163.0
79460,37.0,36.0
79463,51.0,48.0
79466,440.0,440.5
79469,564.0,564.5
79478,321.0,321.0
79479,103.0,78.0
79486,51.0,51.0
79493,102.0,102.0
79494,70.0,70.0
79495,179.0,179.0
79499,547.0,547.0
79500,40.0,40.0
79501,146.0,146.0
79505,103.0,98.0
79512,268.0,268.0
79513,20.0,20.0
79514,20.0,20.0
79521,44.0,37.0
79524,134.0,125.0
79525,16.0,16.0
79526,7.0,7.0
79528,17.0,17.0
79529,36.0,36.0
79532,27.0,26.0
79536,173.0,144.0
79544,6.0,6.0
79551,266.0,266.0
79552,75.0,75.0
79554,46.0,39.0
79556,286.0,215.0
79557,22.0,20.0
79559,2.0,2.0
79567,420.0,420.0
79569,44.0,44.0
79572,833.0,833.0
79574,46.0,46.0
79575,73.0,73.0
79579,82.0,82.0
79580,165.0,165.0
79584,8.0,8.0
79590,44.0,41.0
79592,290.0,290.0
79593,234.0,234.0
79594,176.0,147.0
79598,37.0,30.0
79602,178.0,178.0
79604,61.0,54.0
79605,55.0,55.0
79608,41.0,41.0
79609,162.0,162.0
79610,100.0,100.0
79611,111.0,99.0
79612,278.0,278.0
79613,84.0,84.0
79616,599.0,599.0
79619,20.0,18.0
79620,2.0,2.0
79622,58.0,58.0
79624,714.0,714.0
79625,34.0,34.0
79626,320.0,320.0
79627,23.0,22.5
79628,32.0,32.0
79634,50.0,48.0
79637,424.0,424.0
79639,35.0,35.0
79640,438.0,438.0
79641,420.0,420.0
79643,38.0,38.0
79644,87.0,78.0
79645,46.0,46.0
79646,280.0,280.0
79647,0.0,0.0
79648,2.0,2.0
79649,41.0,41.0
79650,166.0,166.0
79651,26.0,26.0
79656,56.0,53.0
79657,28.0,28.0
79662,494.0,494.0
79664,120.0,120.0
79670,51.0,51.0
79673,22.0,22.0
79674,311.0,311.0
79676,518.0,518.0
79680,98.0,89.0
79681,14.0,14.0
79687,5.0,5.0
79694,14.0,13.0
79695,399.0,399.0
79697,193.0,193.0
79700,371.0,371.0
79703,336.0,336.0
79705,134.0,134.0
79707,52.0,52.0
79718,61.0,58.0
79720,60.0,60.0
79732,51.0,51.0
79736,12.0,11.0
79738,359.0,359.0
79740,256.0,256.0
79741,368.0,368.0
79743,10.0,9.0
79745,73.0,73.0
79746,686.0,686.0
79747,12.0,11.0
79750,20.0,20.0
79756,61.0,61.0
79757,301.0,301.0
79760,378.0,378.0
79763,264.0,264.0
79764,45.0,44.0
79765,220.0,220.5
79767,1057.0,1057.0
79768,10.0,10.0
79773,82.0,82.0
79778,90.0,79.0
79784,446.0,446.0
79786,384.0,383.5
79790,25.0,24.0
79792,8.0,8.0
79793,15.0,15.0
79795,20.0,20.0
79796,155.0,155.0
79799,98.0,98.0
79808,732.0,732.0
79809,15.0,14.0
79813,175.0,175.0
79814,173.0,173.0
79817,409.0,409.0
79819,154.0,154.0
79820,33.0,28.0
79821,43.0,43.0
79822,174.0,174.0
79837,86.0,86.0
79839,128.0,128.0
79841,81.0,81.0
79843,7.0,7.0
79845,302.0,302.0
79847,186.0,186.0
79849,23.0,23.0
79850,15.0,14.0
79855,691.0,691.0
79860,19.0,18.0
79864,58.0,58.0
79866,40.0,40.0
79867,349.0,349.0
79880,13.0,13.0
79882,497.0,497.0
79884,64.0,60.0
79885,18.0,18.0
79889,155.0,155.0
79890,33.0,33.0
79894,19.0,19.0
79897,12.0,12.0
79899,43.0,43.0
79900,73.0,73.0
79904,28.0,28.0
79905,168.0,168.0
79907,6.0,6.0
79909,43.0,43.0
79910,24.0,24.0
79911,66.0,63.0
79914,305.0,305.0
79919,65.0,54.0
79920,8.0,8.0
79922,232.0,232.0
79929,129.0,129.0
79931,24.0,24.0
79932,24.0,24.5
79935,22.0,21.0
79938,128.0,128.0
79940,9.0,9.0
79942,234.0,234.0
79946,29.0,29.0
79957,340.0,408.0
79958,137.0,137.0
79960,81.0,78.0
79962,65.0,65.0
79963,25.0,25.0
79964,368.0,368.0
79966,67.0,67.0
79972,183.0,183.0
79978,302.0,302.0
79981,17.0,17.0
79983,20.0,17.0
79985,287.0,246.0
79986,21.0,19.0
79989,317.0,317.0
79990,39.0,39.0
79992,403.0,403.0
79998,26.0,23.0
80004,19.0,19.0
80005,450.0,450.0
80006,53.0,52.0
80007,6.0,5.0
80014,166.0,166.5
80016,21.0,19.0
80018,29.0,29.0
80023,60.0,60.5
80024,203.0,203.0
80025,54.0,48.0
80030,55.0,55.0
80031,52.0,50.0
80032,83.0,71.0
80033,167.0,167.0
80034,40.0,36.0
80038,511.0,511.0
80040,150.0,150.0
80041,1018.0,1018.0
80044,140.0,131.0
80045,847.0,847.0
80046,154.0,154.0
80047,250.0,250.0
80049,17.0,17.0
80052,8.0,8.0
80055,96.0,96.0
80059,234.0,187.0
80062,428.0,428.0
80068,159.0,159.0
80072,51.0,51.0
80075,104.0,104.0
80076,38.0,35.0
80080,140.0,140.0
80081,16.0,15.0
80082,14.0,14.0
80088,1022.0,1022.0
80090,153.0,153.0
80091,32.0,32.0
80092,702.0,702.0
80094,32.0,32.0
80098,83.0,83.0
80102,20.0,20.0
80103,108.0,108.0
80106,77.0,77.0
80125,37.0,37.0
80126,61.0,57.0
80127,15.0,15.0
80131,175.0,175.0
80133,666.0,666.0
80134,676.0,676.0
80135,853.0,853.0
80136,517.0,517.0
80139,34.0,23.0
80141,178.0,177.5
80142,1.0,1.0
80145,1057.0,1057.0
80149,49.0,49.0
80150,172.0,172.0
80152,139.0,139.0
80155,840.0,840.0
80159,284.0,284.0
80161,51.0,51.0
80166,56.0,56.0
80167,73.0,70.0
80168,243.0,243.0
80172,12.0,12.0
80175,988.0,988.0
80178,110.0,66.0
80179,557.0,557.0
80180,376.0,376.0
80183,260.0,259.5
80187,745.0,745.0
